#{"t_start": 1693773786.888829, "env_id": "None"}
r,l,t
0.0,1,13.737615
0.0,1,13.739448
0.0,1,13.741346
0.0,1,13.743283
0.0,1,13.74734
0.0,1,13.749184
0.0,1,13.751016
0.0,1,13.752877
0.0,1,13.75478
0.0,1,13.7566
0.0,1,13.758462
0.0,1,13.760403
0.0,1,13.762406
0.0,1,13.764232
0.0,1,13.766068
0.0,1,13.767888
0.0,1,13.769787
0.0,1,13.771621
0.0,1,13.77346
0.0,1,13.77536
0.0,1,13.777452
0.0,1,13.779313
0.0,1,13.781136
0.0,1,13.782961
0.0,1,13.784883
0.0,1,13.786727
0.0,1,13.788567
0.0,1,13.790399
0.0,1,13.792401
0.0,1,13.794299
0.0,1,13.796137
0.0,1,13.797965
0.0,1,13.799906
0.0,1,13.801735
0.0,1,13.803566
0.0,1,13.805405
0.0,1,13.807305
0.0,1,13.809207
0.0,1,13.811112
0.0,1,13.812978
0.0,1,13.814929
0.0,1,13.816771
0.0,1,13.81861
0.0,1,13.82044
0.0,1,13.822343
0.0,1,13.824178
0.0,1,13.826109
0.0,1,13.827995
0.0,1,13.829957
0.0,1,13.831786
0.0,1,13.833637
0.0,1,13.835473
0.0,1,13.837363
0.0,1,13.839182
0.0,1,13.841016
0.0,1,13.842916
0.0,1,13.844949
0.0,1,13.846813
0.0,1,13.848649
0.0,1,13.850477
0.0,1,13.852386
0.0,1,13.854238
0.0,1,13.856072
0.0,1,13.857904
0.0,1,13.859891
0.0,1,13.861793
0.0,1,13.863645
0.0,1,13.865481
0.0,1,13.867417
0.0,1,13.869237
0.0,1,13.871057
0.0,1,13.872876
0.0,1,13.874823
0.0,1,13.876722
0.0,1,13.878635
0.0,1,13.88049
0.0,1,13.882415
0.0,1,13.884259
0.0,1,13.886082
0.0,1,13.887906
0.0,1,13.88981
0.0,1,13.89167
0.0,1,13.893565
0.0,1,13.895534
0.0,1,13.897665
0.0,1,13.899641
0.0,1,13.901613
0.0,1,13.903575
0.0,1,13.905676
0.0,1,13.907649
0.0,1,13.909608
0.0,1,13.911589
0.0,1,13.913702
0.0,1,13.915678
0.0,1,13.917592
0.0,1,13.919563
0.0,1,13.921704
0.0,1,13.92371
0.0,1,13.925698
0.0,1,13.927675
0.0,1,13.929688
0.0,1,13.93152
0.0,1,13.933361
0.0,1,13.935184
0.0,1,13.939082
0.0,1,13.940932
0.0,1,13.942853
0.0,1,13.944796
0.0,1,13.946778
0.0,1,13.948605
0.0,1,13.950456
0.0,1,13.952277
0.0,1,13.954176
0.0,1,13.956012
0.0,1,13.957863
0.0,1,13.959753
0.0,1,13.961765
0.0,1,13.96361
0.0,1,13.965435
0.0,1,13.967253
0.0,1,13.969158
0.0,1,13.970991
0.0,1,13.972821
0.0,1,13.974667
0.0,1,13.976657
0.0,1,13.978525
0.0,1,13.980343
0.0,1,13.982157
0.0,1,13.984071
0.0,1,13.985913
0.0,1,13.987741
0.0,1,13.989569
0.0,1,13.991478
0.0,1,13.993361
0.0,1,13.995272
0.0,1,13.997106
0.0,1,13.999046
0.0,1,14.000876
0.0,1,14.002703
0.0,1,14.004535
0.0,1,14.006431
0.0,1,14.00827
0.0,1,14.010148
0.0,1,14.012042
0.0,1,14.013985
0.0,1,14.015842
0.0,1,14.017667
0.0,1,14.019498
0.0,1,14.021382
0.0,1,14.023197
0.0,1,14.02505
0.0,1,14.026986
0.0,1,14.029022
0.0,1,14.030918
0.0,1,14.03281
0.0,1,14.034698
0.0,1,14.036695
0.0,1,14.03856
0.0,1,14.040432
0.0,1,14.042349
0.0,1,14.044498
0.0,1,14.046447
0.0,1,14.048339
0.0,1,14.050214
0.0,1,14.052168
0.0,1,14.054026
0.0,1,14.055847
0.0,1,14.057723
0.0,1,14.059766
0.0,1,14.061647
0.0,1,14.063495
0.0,1,14.065326
0.0,1,14.067228
0.0,1,14.069039
0.0,1,14.070874
0.0,1,14.072702
0.0,1,14.074609
0.0,1,14.076545
0.0,1,14.078443
0.0,1,14.080292
0.0,1,14.08223
0.0,1,14.084054
0.0,1,14.085871
0.0,1,14.087682
0.0,1,14.08958
0.0,1,14.091419
0.0,1,14.093323
0.0,1,14.095225
0.0,1,14.097168
0.0,1,14.099009
0.0,1,14.100839
0.0,1,14.102658
0.0,1,14.104565
0.0,1,14.106397
0.0,1,14.108235
0.0,1,14.110181
0.0,1,14.112164
0.0,1,14.113982
0.0,1,14.115825
0.0,1,14.117642
0.0,1,14.119535
0.0,1,14.121372
0.0,1,14.123199
0.0,1,14.125046
0.0,1,14.129388
0.0,1,14.131264
0.0,1,14.133097
0.0,1,14.134928
0.0,1,14.136835
0.0,1,14.138669
0.0,1,14.140497
0.0,1,14.142403
0.0,1,14.144457
0.0,1,14.146312
0.0,1,14.148141
0.0,1,14.149968
0.0,1,14.151867
0.0,1,14.153703
0.0,1,14.155527
0.0,1,14.157356
0.0,1,14.159362
0.0,1,14.161252
0.0,1,14.16308
0.0,1,14.164923
0.0,1,14.166862
0.0,1,14.1687
0.0,1,14.170528
0.0,1,14.172357
0.0,1,14.174248
0.0,1,14.176164
0.0,1,14.178073
0.0,1,14.179937
0.0,1,14.18188
0.0,1,14.183725
0.0,1,14.185551
0.0,1,14.187382
0.0,1,14.189296
0.0,1,14.191126
0.0,1,14.193017
0.0,1,14.194932
0.0,1,14.196904
0.0,1,14.198747
0.0,1,14.200588
0.0,1,14.202418
0.0,1,14.204333
0.0,1,14.20617
0.0,1,14.208004
0.0,1,14.209898
0.0,1,14.211937
0.0,1,14.213784
0.0,1,14.215645
0.0,1,14.21749
0.0,1,14.219391
0.0,1,14.221221
0.0,1,14.223053
0.0,1,14.224942
0.0,1,14.226988
0.0,1,14.228925
0.0,1,14.230786
0.0,1,14.232647
0.0,1,14.234592
0.0,1,14.236414
0.0,1,14.238232
0.0,1,14.240059
0.0,1,14.242005
0.0,1,14.243986
0.0,1,14.24587
0.0,1,14.247711
0.0,1,14.249646
0.0,1,14.251472
0.0,1,14.25329
0.0,1,14.255118
0.0,1,14.257031
0.0,1,14.258925
0.0,1,14.260865
0.0,1,14.262761
0.0,1,14.264704
0.0,1,14.266537
0.0,1,14.268359
0.0,1,14.270185
0.0,1,14.272087
0.0,1,14.273925
0.0,1,14.275846
0.0,1,14.277803
0.0,1,14.279797
0.0,1,14.281622
0.0,1,14.283445
0.0,1,14.285268
0.0,1,14.287174
0.0,1,14.289007
0.0,1,14.290845
0.0,1,14.292758
0.0,1,14.294833
0.0,1,14.296684
0.0,1,14.298504
0.0,1,14.300331
0.0,1,14.302239
0.0,1,14.304073
0.0,1,14.305912
0.0,1,14.307743
0.0,1,14.309713
0.0,1,14.311636
0.0,1,14.313492
0.0,1,14.315318
0.0,1,14.319187
0.0,1,14.321036
0.0,1,14.322873
0.0,1,14.32473
0.0,1,14.326725
0.0,1,14.32866
0.0,1,14.330498
0.0,1,14.332323
0.0,1,14.334265
0.0,1,14.336105
0.0,1,14.337935
0.0,1,14.339775
0.0,1,14.341724
0.0,1,14.34362
0.0,1,14.345566
0.0,1,14.347407
0.0,1,14.349353
0.0,1,14.351185
0.0,1,14.353014
0.0,1,14.354854
0.0,1,14.356753
0.0,1,14.358635
0.0,1,14.360586
0.0,1,14.362451
0.0,1,14.364412
0.0,1,14.366249
0.0,1,14.368083
0.0,1,14.369921
0.0,1,14.371822
0.0,1,14.373655
0.0,1,14.375541
0.0,1,14.377477
0.0,1,14.379438
0.0,1,14.381273
0.0,1,14.383106
0.0,1,14.384948
0.0,1,14.386935
0.0,1,14.388921
0.0,1,14.390891
0.0,1,14.392863
0.0,1,14.394975
0.0,1,14.396965
0.0,1,14.398952
0.0,1,14.400957
0.0,1,14.403045
0.0,1,14.405023
0.0,1,14.406991
0.0,1,14.408937
0.0,1,14.41108
0.0,1,14.413113
0.0,1,14.415132
0.0,1,14.417127
0.0,1,14.419158
0.0,1,14.421003
0.0,1,14.422823
0.0,1,14.424664
0.0,1,14.426684
0.0,1,14.428612
0.0,1,14.430448
0.0,1,14.432283
0.0,1,14.434222
0.0,1,14.43605
0.0,1,14.437891
0.0,1,14.439713
0.0,1,14.441675
0.0,1,14.443605
0.0,1,14.445474
0.0,1,14.447322
0.0,1,14.449258
0.0,1,14.451091
0.0,1,14.45291
0.0,1,14.454736
0.0,1,14.456644
0.0,1,14.458535
0.0,1,14.460468
0.0,1,14.462314
0.0,1,14.464259
0.0,1,14.466102
0.0,1,14.467929
0.0,1,14.469747
0.0,1,14.471674
0.0,1,14.473516
0.0,1,14.475424
0.0,1,14.477361
0.0,1,14.479351
0.0,1,14.481177
0.0,1,14.483008
0.0,1,14.484841
0.0,1,14.486746
0.0,1,14.488612
0.0,1,14.490568
0.0,1,14.492474
0.0,1,14.494501
0.0,1,14.496371
0.0,1,14.498194
0.0,1,14.500028
0.0,1,14.50194
0.0,1,14.503774
0.0,1,14.505612
0.0,1,14.507448
0.0,1,14.51176
0.0,1,14.513667
0.0,1,14.515509
0.0,1,14.517341
0.0,1,14.519249
0.0,1,14.521076
0.0,1,14.522907
0.0,1,14.524762
0.0,1,14.526757
0.0,1,14.528667
0.0,1,14.530518
0.0,1,14.532355
0.0,1,14.534279
0.0,1,14.536137
0.0,1,14.537963
0.0,1,14.539789
0.0,1,14.541731
0.0,1,14.543695
0.0,1,14.545618
0.0,1,14.547471
0.0,1,14.549409
0.0,1,14.551244
0.0,1,14.553075
0.0,1,14.554899
0.0,1,14.556822
0.0,1,14.558726
0.0,1,14.560656
0.0,1,14.562567
0.0,1,14.564512
0.0,1,14.566349
0.0,1,14.568188
0.0,1,14.570017
0.0,1,14.571923
0.0,1,14.573768
0.0,1,14.575703
0.0,1,14.577636
0.0,1,14.579619
0.0,1,14.58145
0.0,1,14.583277
0.0,1,14.585119
0.0,1,14.587058
0.0,1,14.5889
0.0,1,14.590732
0.0,1,14.592667
0.0,1,14.594682
0.0,1,14.596512
0.0,1,14.598344
0.0,1,14.600191
0.0,1,14.602124
0.0,1,14.603971
0.0,1,14.605822
0.0,1,14.607667
0.0,1,14.609645
0.0,1,14.611546
0.0,1,14.613393
0.0,1,14.615232
0.0,1,14.61718
0.0,1,14.619024
0.0,1,14.620859
0.0,1,14.622698
0.0,1,14.62462
0.0,1,14.626523
0.0,1,14.628436
0.0,1,14.630283
0.0,1,14.632234
0.0,1,14.634074
0.0,1,14.63591
0.0,1,14.637753
0.0,1,14.639652
0.0,1,14.641505
0.0,1,14.643398
0.0,1,14.645306
0.0,1,14.647271
0.0,1,14.649114
0.0,1,14.650963
0.0,1,14.652798
0.0,1,14.654709
0.0,1,14.656546
0.0,1,14.658413
0.0,1,14.660345
0.0,1,14.662338
0.0,1,14.66418
0.0,1,14.666059
0.0,1,14.667904
0.0,1,14.669816
0.0,1,14.671648
0.0,1,14.673478
0.0,1,14.675367
0.0,1,14.677445
0.0,1,14.679338
0.0,1,14.681194
0.0,1,14.683035
0.0,1,14.684956
0.0,1,14.686788
0.0,1,14.688623
0.0,1,14.690469
0.0,1,14.692447
0.0,1,14.694442
0.0,1,14.696332
0.0,1,14.698167
0.0,1,14.702066
0.0,1,14.703927
0.0,1,14.705776
0.0,1,14.707626
0.0,1,14.709634
0.0,1,14.711527
0.0,1,14.713378
0.0,1,14.715206
0.0,1,14.717154
0.0,1,14.718991
0.0,1,14.720812
0.0,1,14.722629
0.0,1,14.724563
0.0,1,14.726496
0.0,1,14.728347
0.0,1,14.730164
0.0,1,14.732135
0.0,1,14.733973
0.0,1,14.735813
0.0,1,14.737634
0.0,1,14.739537
0.0,1,14.74139
0.0,1,14.743271
0.0,1,14.745142
0.0,1,14.747099
0.0,1,14.748926
0.0,1,14.750752
0.0,1,14.752574
0.0,1,14.754468
0.0,1,14.756292
0.0,1,14.758156
0.0,1,14.760082
0.0,1,14.762042
0.0,1,14.763861
0.0,1,14.765689
0.0,1,14.767505
0.0,1,14.769409
0.0,1,14.77124
0.0,1,14.773061
0.0,1,14.774976
0.0,1,14.777026
0.0,1,14.778876
0.0,1,14.780716
0.0,1,14.78254
0.0,1,14.784446
0.0,1,14.786271
0.0,1,14.788104
0.0,1,14.789919
0.0,1,14.791862
0.0,1,14.793827
0.0,1,14.795676
0.0,1,14.797525
0.0,1,14.799459
0.0,1,14.801282
0.0,1,14.803107
0.0,1,14.804939
0.0,1,14.806835
0.0,1,14.808713
0.0,1,14.810611
0.0,1,14.812486
0.0,1,14.814448
0.0,1,14.816278
0.0,1,14.818105
0.0,1,14.819924
0.0,1,14.82182
0.0,1,14.823645
0.0,1,14.825593
0.0,1,14.827495
0.0,1,14.82946
0.0,1,14.831316
0.0,1,14.833146
0.0,1,14.834971
0.0,1,14.836877
0.0,1,14.838706
0.0,1,14.840528
0.0,1,14.842426
0.0,1,14.84449
0.0,1,14.846314
0.0,1,14.848155
0.0,1,14.849983
0.0,1,14.851877
0.0,1,14.853702
0.0,1,14.855526
0.0,1,14.857343
0.0,1,14.85932
0.0,1,14.86131
0.0,1,14.863173
0.0,1,14.864993
0.0,1,14.866936
0.0,1,14.868755
0.0,1,14.870589
0.0,1,14.872415
0.0,1,14.874303
0.0,1,14.876219
0.0,1,14.878134
0.0,1,14.880004
0.0,1,14.881952
0.0,1,14.883799
0.0,1,14.88562
0.0,1,14.887437
0.0,1,14.891272
0.0,1,14.893191
0.0,1,14.895124
0.0,1,14.896981
0.0,1,14.89893
0.0,1,14.900755
0.0,1,14.902574
0.0,1,14.904394
0.0,1,14.90629
0.0,1,14.908125
0.0,1,14.910017
0.0,1,14.91195
0.0,1,14.913893
0.0,1,14.915727
0.0,1,14.917545
0.0,1,14.919362
0.0,1,14.921257
0.0,1,14.923081
0.0,1,14.924919
0.0,1,14.926811
0.0,1,14.928886
0.0,1,14.930721
0.0,1,14.932544
0.0,1,14.934357
0.0,1,14.936244
0.0,1,14.938054
0.0,1,14.939876
0.0,1,14.941718
0.0,1,14.943694
0.0,1,14.945602
0.0,1,14.94743
0.0,1,14.949243
0.0,1,14.951165
0.0,1,14.952983
0.0,1,14.954808
0.0,1,14.956622
0.0,1,14.958539
0.0,1,14.960437
0.0,1,14.962334
0.0,1,14.964158
0.0,1,14.966091
0.0,1,14.967922
0.0,1,14.969735
0.0,1,14.971544
0.0,1,14.973429
0.0,1,14.975298
0.0,1,14.977196
0.0,1,14.979069
0.0,1,14.981001
0.0,1,14.982822
0.0,1,14.984643
0.0,1,14.986456
0.0,1,14.988342
0.0,1,14.99019
0.0,1,14.992134
0.0,1,14.994002
0.0,1,14.995974
0.0,1,14.997807
0.0,1,14.999636
0.0,1,15.001454
0.0,1,15.00334
0.0,1,15.005155
0.0,1,15.006978
0.0,1,15.008884
0.0,1,15.011087
0.0,1,15.013076
0.0,1,15.015032
0.0,1,15.01698
0.0,1,15.019061
0.0,1,15.02103
0.0,1,15.022981
0.0,1,15.02494
0.0,1,15.027036
0.0,1,15.029028
0.0,1,15.031012
0.0,1,15.032958
0.0,1,15.035083
0.0,1,15.037084
0.0,1,15.039057
0.0,1,15.041005
0.0,1,15.043087
0.0,1,15.045025
0.0,1,15.046884
0.0,1,15.048705
0.0,1,15.050643
0.0,1,15.052458
0.0,1,15.054278
0.0,1,15.056103
0.0,1,15.057991
0.0,1,15.059917
0.0,1,15.061818
0.0,1,15.063632
0.0,1,15.065567
0.0,1,15.067396
0.0,1,15.069204
0.0,1,15.071024
0.0,1,15.072917
0.0,1,15.074734
0.0,1,15.076641
0.0,1,15.078567
0.0,1,15.082488
0.0,1,15.084347
0.0,1,15.086199
0.0,1,15.088045
0.0,1,15.089952
0.0,1,15.09186
0.0,1,15.09381
0.0,1,15.095672
0.0,1,15.097635
0.0,1,15.099501
0.0,1,15.101334
0.0,1,15.103166
0.0,1,15.105067
0.0,1,15.106916
0.0,1,15.108839
0.0,1,15.110766
0.0,1,15.11272
0.0,1,15.114557
0.0,1,15.116401
0.0,1,15.118242
0.0,1,15.120138
0.0,1,15.121998
0.0,1,15.123845
0.0,1,15.125764
0.0,1,15.12777
0.0,1,15.129631
0.0,1,15.13147
0.0,1,15.133307
0.0,1,15.135213
0.0,1,15.137046
0.0,1,15.138874
0.0,1,15.140712
0.0,1,15.142734
0.0,1,15.144662
0.0,1,15.146499
0.0,1,15.148352
0.0,1,15.15029
0.0,1,15.152147
0.0,1,15.153976
0.0,1,15.15582
0.0,1,15.157733
0.0,1,15.159634
0.0,1,15.16156
0.0,1,15.163425
0.0,1,15.165364
0.0,1,15.167222
0.0,1,15.169046
0.0,1,15.170867
0.0,1,15.172784
0.0,1,15.174694
0.0,1,15.17662
0.0,1,15.1785
0.0,1,15.180454
0.0,1,15.182284
0.0,1,15.184117
0.0,1,15.185962
0.0,1,15.187889
0.0,1,15.189753
0.0,1,15.191613
0.0,1,15.193538
0.0,1,15.195551
0.0,1,15.197392
0.0,1,15.199226
0.0,1,15.201053
0.0,1,15.202981
0.0,1,15.204831
0.0,1,15.206678
0.0,1,15.208557
0.0,1,15.210629
0.0,1,15.212516
0.0,1,15.214349
0.0,1,15.216178
0.0,1,15.218115
0.0,1,15.21997
0.0,1,15.221819
0.0,1,15.223664
0.0,1,15.225666
0.0,1,15.227617
0.0,1,15.229462
0.0,1,15.231302
0.0,1,15.23325
0.0,1,15.235097
0.0,1,15.236931
0.0,1,15.238767
0.0,1,15.240666
0.0,1,15.242564
0.0,1,15.244481
0.0,1,15.246323
0.0,1,15.248267
0.0,1,15.250105
0.0,1,15.251969
0.0,1,15.253809
0.0,1,15.255704
0.0,1,15.257549
0.0,1,15.259475
0.0,1,15.261353
0.0,1,15.263308
0.0,1,15.265166
0.0,1,15.267001
0.0,1,15.268838
0.0,1,15.272711
0.0,1,15.274593
0.0,1,15.276501
0.0,1,15.278388
0.0,1,15.28037
0.0,1,15.282215
0.0,1,15.284041
0.0,1,15.285877
0.0,1,15.287798
0.0,1,15.289633
0.0,1,15.291498
0.0,1,15.293431
0.0,1,15.295409
0.0,1,15.297242
0.0,1,15.299078
0.0,1,15.300901
0.0,1,15.302804
0.0,1,15.30466
0.0,1,15.306493
0.0,1,15.308356
0.0,1,15.31038
0.0,1,15.312283
0.0,1,15.314114
0.0,1,15.315954
0.0,1,15.317878
0.0,1,15.319738
0.0,1,15.321579
0.0,1,15.323409
0.0,1,15.32537
0.0,1,15.327281
0.0,1,15.329174
0.0,1,15.331024
0.0,1,15.332979
0.0,1,15.334814
0.0,1,15.33665
0.0,1,15.338491
0.0,1,15.340394
0.0,1,15.3423
0.0,1,15.344249
0.0,1,15.346087
0.0,1,15.348045
0.0,1,15.3499
0.0,1,15.351729
0.0,1,15.353564
0.0,1,15.355474
0.0,1,15.357296
0.0,1,15.359191
0.0,1,15.361099
0.0,1,15.363082
0.0,1,15.364924
0.0,1,15.366771
0.0,1,15.368605
0.0,1,15.370496
0.0,1,15.372325
0.0,1,15.37416
0.0,1,15.376098
0.0,1,15.378126
0.0,1,15.379965
0.0,1,15.381802
0.0,1,15.383672
0.0,1,15.385575
0.0,1,15.387405
0.0,1,15.389237
0.0,1,15.391062
0.0,1,15.39303
0.0,1,15.394949
0.0,1,15.396797
0.0,1,15.398633
0.0,1,15.400569
0.0,1,15.402396
0.0,1,15.404217
0.0,1,15.40606
0.0,1,15.407986
0.0,1,15.409889
0.0,1,15.411804
0.0,1,15.41365
0.0,1,15.415587
0.0,1,15.41742
0.0,1,15.419247
0.0,1,15.42107
0.0,1,15.422981
0.0,1,15.424838
0.0,1,15.426746
0.0,1,15.428672
0.0,1,15.430623
0.0,1,15.432458
0.0,1,15.434286
0.0,1,15.436112
0.0,1,15.438014
0.0,1,15.439855
0.0,1,15.441721
0.0,1,15.443665
0.0,1,15.445688
0.0,1,15.447526
0.0,1,15.44938
0.0,1,15.451204
0.0,1,15.453117
0.0,1,15.454957
0.0,1,15.456797
0.0,1,15.458684
0.0,1,15.462933
0.0,1,15.464801
0.0,1,15.466634
0.0,1,15.46846
0.0,1,15.470367
0.0,1,15.472196
0.0,1,15.474016
0.0,1,15.475922
0.0,1,15.47797
0.0,1,15.479825
0.0,1,15.481651
0.0,1,15.483476
0.0,1,15.48537
0.0,1,15.487194
0.0,1,15.489012
0.0,1,15.49084
0.0,1,15.492839
0.0,1,15.494745
0.0,1,15.496568
0.0,1,15.498387
0.0,1,15.500314
0.0,1,15.502143
0.0,1,15.503959
0.0,1,15.505822
0.0,1,15.507778
0.0,1,15.50968
0.0,1,15.511538
0.0,1,15.513384
0.0,1,15.515322
0.0,1,15.517148
0.0,1,15.518968
0.0,1,15.520779
0.0,1,15.522681
0.0,1,15.524566
0.0,1,15.52647
0.0,1,15.528332
0.0,1,15.530265
0.0,1,15.532183
0.0,1,15.534168
0.0,1,15.536145
0.0,1,15.538253
0.0,1,15.54022
0.0,1,15.542172
0.0,1,15.544129
0.0,1,15.546228
0.0,1,15.548233
0.0,1,15.550193
0.0,1,15.552166
0.0,1,15.554204
0.0,1,15.556173
0.0,1,15.558189
0.0,1,15.560229
0.0,1,15.562405
0.0,1,15.56434
0.0,1,15.56617
0.0,1,15.567998
0.0,1,15.569931
0.0,1,15.57176
0.0,1,15.573578
0.0,1,15.575493
0.0,1,15.577569
0.0,1,15.579485
0.0,1,15.581333
0.0,1,15.583162
0.0,1,15.585092
0.0,1,15.586918
0.0,1,15.588754
0.0,1,15.590594
0.0,1,15.592565
0.0,1,15.594494
0.0,1,15.596353
0.0,1,15.598183
0.0,1,15.60011
0.0,1,15.601939
0.0,1,15.603764
0.0,1,15.6056
0.0,1,15.6075
0.0,1,15.609446
0.0,1,15.611342
0.0,1,15.613176
0.0,1,15.615117
0.0,1,15.616975
0.0,1,15.618834
0.0,1,15.620678
0.0,1,15.622596
0.0,1,15.624434
0.0,1,15.626335
0.0,1,15.628224
0.0,1,15.6302
0.0,1,15.632041
0.0,1,15.633876
0.0,1,15.635707
0.0,1,15.637616
0.0,1,15.639469
0.0,1,15.641342
0.0,1,15.643237
0.0,1,15.645238
0.0,1,15.647144
0.0,1,15.648966
0.0,1,15.650802
0.0,1,15.65474
0.0,1,15.656582
0.0,1,15.658442
0.0,1,15.660396
0.0,1,15.662409
0.0,1,15.664243
0.0,1,15.666088
0.0,1,15.667911
0.0,1,15.669825
0.0,1,15.671666
0.0,1,15.673502
0.0,1,15.675399
0.0,1,15.677431
0.0,1,15.679308
0.0,1,15.681138
0.0,1,15.682977
0.0,1,15.684891
0.0,1,15.686725
0.0,1,15.688563
0.0,1,15.690397
0.0,1,15.692392
0.0,1,15.694322
0.0,1,15.696187
0.0,1,15.698043
0.0,1,15.699987
0.0,1,15.701827
0.0,1,15.703661
0.0,1,15.705505
0.0,1,15.707478
0.0,1,15.709424
0.0,1,15.711312
0.0,1,15.713151
0.0,1,15.715099
0.0,1,15.716938
0.0,1,15.718755
0.0,1,15.720583
0.0,1,15.722488
0.0,1,15.724395
0.0,1,15.726345
0.0,1,15.728209
0.0,1,15.730191
0.0,1,15.732019
0.0,1,15.733854
0.0,1,15.735697
0.0,1,15.737606
0.0,1,15.739456
0.0,1,15.7413
0.0,1,15.743269
0.0,1,15.745275
0.0,1,15.747115
0.0,1,15.748942
0.0,1,15.750783
0.0,1,15.752686
0.0,1,15.75453
0.0,1,15.756361
0.0,1,15.758225
0.0,1,15.760218
0.0,1,15.762096
0.0,1,15.76394
0.0,1,15.765776
0.0,1,15.767707
0.0,1,15.76955
0.0,1,15.771381
0.0,1,15.773215
0.0,1,15.775149
0.0,1,15.777139
0.0,1,15.779
0.0,1,15.780821
0.0,1,15.782763
0.0,1,15.784611
0.0,1,15.786441
0.0,1,15.788274
0.0,1,15.790169
0.0,1,15.792067
0.0,1,15.793997
0.0,1,15.795885
0.0,1,15.797835
0.0,1,15.799677
0.0,1,15.801521
0.0,1,15.803355
0.0,1,15.805255
0.0,1,15.807086
0.0,1,15.808981
0.0,1,15.810878
0.0,1,15.812849
0.0,1,15.814699
0.0,1,15.81653
0.0,1,15.818375
0.0,1,15.820279
0.0,1,15.822111
0.0,1,15.823939
0.0,1,15.825868
0.0,1,15.827899
0.0,1,15.829755
0.0,1,15.831583
0.0,1,15.833425
0.0,1,15.835327
0.0,1,15.837153
0.0,1,15.838988
0.0,1,15.840828
0.0,1,15.845227
0.0,1,15.847144
0.0,1,15.848986
0.0,1,15.850831
0.0,1,15.85275
0.0,1,15.854597
0.0,1,15.856424
0.0,1,15.858399
0.0,1,15.860437
0.0,1,15.862284
0.0,1,15.864157
0.0,1,15.866016
0.0,1,15.867946
0.0,1,15.869779
0.0,1,15.871625
0.0,1,15.873451
0.0,1,15.875438
0.0,1,15.877394
0.0,1,15.879241
0.0,1,15.88107
0.0,1,15.883007
0.0,1,15.884852
0.0,1,15.88668
0.0,1,15.888529
0.0,1,15.890447
0.0,1,15.89236
0.0,1,15.894289
0.0,1,15.896171
0.0,1,15.898109
0.0,1,15.899954
0.0,1,15.901781
0.0,1,15.903604
0.0,1,15.905526
0.0,1,15.907459
0.0,1,15.909438
0.0,1,15.911318
0.0,1,15.913292
0.0,1,15.915115
0.0,1,15.916954
0.0,1,15.918801
0.0,1,15.92072
0.0,1,15.922566
0.0,1,15.924426
0.0,1,15.926359
0.0,1,15.928359
0.0,1,15.930185
0.0,1,15.932012
0.0,1,15.93384
0.0,1,15.935766
0.0,1,15.937597
0.0,1,15.939445
0.0,1,15.94131
0.0,1,15.94332
0.0,1,15.945201
0.0,1,15.947065
0.0,1,15.948891
0.0,1,15.95083
0.0,1,15.952669
0.0,1,15.954507
0.0,1,15.956346
0.0,1,15.958321
0.0,1,15.96027
0.0,1,15.962106
0.0,1,15.963946
0.0,1,15.965893
0.0,1,15.967749
0.0,1,15.969586
0.0,1,15.971421
0.0,1,15.97333
0.0,1,15.97526
0.0,1,15.977152
0.0,1,15.979002
0.0,1,15.980971
0.0,1,15.982811
0.0,1,15.984662
0.0,1,15.986505
0.0,1,15.988408
0.0,1,15.990246
0.0,1,15.99216
0.0,1,15.994087
0.0,1,15.996062
0.0,1,15.997925
0.0,1,15.99977
0.0,1,16.001617
0.0,1,16.003518
0.0,1,16.005351
0.0,1,16.007192
0.0,1,16.009129
0.0,1,16.01115
0.0,1,16.01305
0.0,1,16.014906
0.0,1,16.016741
0.0,1,16.018663
0.0,1,16.020498
0.0,1,16.02234
0.0,1,16.024193
0.0,1,16.026236
0.0,1,16.028118
0.0,1,16.029965
0.0,1,16.031814
0.0,1,16.035858
0.0,1,16.037906
0.0,1,16.039888
0.0,1,16.041868
0.0,1,16.043998
0.0,1,16.046028
0.0,1,16.048016
0.0,1,16.050018
0.0,1,16.052132
0.0,1,16.054122
0.0,1,16.056099
0.0,1,16.058066
0.0,1,16.060295
0.0,1,16.062354
0.0,1,16.064432
0.0,1,16.06641
0.0,1,16.06847
0.0,1,16.070324
0.0,1,16.072152
0.0,1,16.073993
0.0,1,16.075992
0.0,1,16.077922
0.0,1,16.079816
0.0,1,16.081638
0.0,1,16.083581
0.0,1,16.085438
0.0,1,16.087266
0.0,1,16.089101
0.0,1,16.091001
0.0,1,16.092907
0.0,1,16.094808
0.0,1,16.096668
0.0,1,16.098615
0.0,1,16.100449
0.0,1,16.102303
0.0,1,16.10414
0.0,1,16.106035
0.0,1,16.10789
0.0,1,16.109784
0.0,1,16.111664
0.0,1,16.113656
0.0,1,16.115507
0.0,1,16.117335
0.0,1,16.119192
0.0,1,16.121093
0.0,1,16.122931
0.0,1,16.124795
0.0,1,16.126732
0.0,1,16.128714
0.0,1,16.130579
0.0,1,16.132417
0.0,1,16.134247
0.0,1,16.136155
0.0,1,16.13798
0.0,1,16.139797
0.0,1,16.141688
0.0,1,16.143792
0.0,1,16.145667
0.0,1,16.147533
0.0,1,16.14937
0.0,1,16.151292
0.0,1,16.153136
0.0,1,16.154978
0.0,1,16.156793
0.0,1,16.158832
